,LoanNumber,DateApproved,BorrowerName,BorrowerAddress,BorrowerZip,LoanStatusDate,LoanStatus,Term,InitialApprovalAmount,BusinessAgeDescription,CD,JobsReported,Race,Ethnicity,BusinessType,Gender,Veteran,ForgivenessDate,category_title,rating,review_count,lat,lon,Yelp_Category
759,4003987707,5/1/2020,DAVID H KLEKAMP DDS,6000 E EVANS AVE 1-130,80222,8/12/2021,Paid in Full,24,36113.0,Existing or more than 2 years old,CO-01,4.0,,,Corporation,,,7/21/2021,"General Dentistry, Cosmetic Dentists, ",4.5,7,39.67788,-104.91761,Health
760,6298878101,7/21/2020,MILLER FAMILY LAW,1888 Sherman Street Suite 200,80203,2/20/2021,Paid in Full,60,36100.0,Existing or more than 2 years old,CO-01,2.0,,,Subchapter S Corporation,,,11/10/2020,"Divorce & Family Law, ",5.0,1,39.69897,-104.93366,Professional Services
761,5628918404,2/9/2021,THE MBC GROUP,4943 Lowell Blvd Unit 4,80221,,Exemption 4,60,36000.0,Existing or more than 2 years old,CO-01,3.0,,,Limited  Liability Company(LLC),,,,"Advertising, Web Design, Marketing, ",3.5,3,39.786319,-105.034756,Professional Services
762,3579777102,4/11/2020,THE MBC GROUP,4943 Lowell Blvd,80221,8/20/2021,Paid in Full,24,26600.0,Existing or more than 2 years old,CO-01,2.0,,,Limited  Liability Company(LLC),,,8/4/2021,"Advertising, Web Design, Marketing, ",3.5,3,39.786319,-105.034756,Professional Services
763,5213418405,2/8/2021,PLAYERS PUB,8 S Broadway,80209,10/22/2021,Paid in Full,24,35818.0,Existing or more than 2 years old,CO-01,7.0,,,Limited  Liability Company(LLC),,,9/2/2021,"Arcades, Sports Bars, Burgers, ",4.5,33,39.71634,-104.98712,Restaurants
764,2025577301,4/29/2020,PLAYERS PUB,8 S BROADWAY,80209,8/13/2021,Paid in Full,24,25900.0,New Business or 2 years or less,CO-01,10.0,,,Limited  Liability Company(LLC),,,6/24/2021,"Arcades, Sports Bars, Burgers, ",4.5,33,39.71634,-104.98712,Restaurants
765,6560037205,4/28/2020,FAMILY CENTERED MEDICINE,2121 S Oneida St Suite 248,80224,4/21/2021,Paid in Full,24,35600.0,Existing or more than 2 years old,CO-01,5.0,,,Corporation,,,11/27/2020,"Family Practice, ",4.0,10,39.6773288,-104.9088599,Health
766,3592148407,2/5/2021,THE LAW OFFICE OF JACOB E MARTINEZ,720 S Colorado Blvd Ste 1080N,80246,2/17/2022,Paid in Full,60,35462.0,Existing or more than 2 years old,CO-01,4.0,,,Corporation,,,1/11/2022,"Criminal Defense Law, DUI Law, Divorce & Family Law, ",5.0,5,39.703667,-104.939415,Professional Services
767,4727127702,5/1/2020,THE LAW OFFICE OF JACOB E MARTINEZ,720 SOUTH COLORADO BOULEVARD SUITE 1080-N,80246,2/16/2022,Paid in Full,24,25119.0,Existing or more than 2 years old,CO-01,3.0,,,Corporation,,,1/6/2022,"Criminal Defense Law, DUI Law, Divorce & Family Law, ",5.0,5,39.703667,-104.939415,Professional Services
768,5547737106,4/13/2020,LET EM HAVE IT SALON,490 E 20TH AVE,80205,3/12/2021,Paid in Full,24,35397.0,Existing or more than 2 years old,CO-01,9.0,,,Corporation,,,11/5/2020,"Hair Salons, ",4.5,134,39.74750988,-104.9812632,Hair Salon
769,7679557003,4/8/2020,THE PHYSIO REVOLUTION,1224 S Acoma St,80223,5/26/2021,Paid in Full,24,35300.0,Existing or more than 2 years old,CO-01,6.0,,,Limited  Liability Company(LLC),,,4/29/2021,"Physical Therapy, ",5.0,3,39.69425,-104.98835,Health
770,9886197810,6/9/2020,CARE CHIROPRACTIC,1411 KRAMERIA STREET,80220,5/12/2021,Paid in Full,60,35200.0,Existing or more than 2 years old,CO-01,3.0,,,Sole Proprietorship,,,4/29/2021,"Chiropractors, ",4.0,25,39.73874,-104.91627,Health
771,1364507705,5/1/2020,BRING HOME DENVER,917 AURARIA PKWY,80204,2/18/2021,Paid in Full,24,35180.0,Existing or more than 2 years old,CO-01,30.0,,,Subchapter S Corporation,,,1/26/2021,"Real Estate Services, ",5.0,3,39.7471352,-105.0073911,Real Estate
772,2872688503,2/22/2021,CLUCK CHICKEN,1380 S Broadway,80210,1/6/2022,Paid in Full,60,35160.95,Existing or more than 2 years old,CO-01,5.0,,,Corporation,,,12/14/2021,"Food Trucks, Comfort Food, Southern, ",5.0,76,39.6913916,-104.987238,Restaurants
773,8509327300,5/1/2020,CLUCK CHICKEN,1380 South Broadway,80210,3/12/2021,Paid in Full,24,25114.96,Existing or more than 2 years old,CO-01,4.0,,,Corporation,,,3/5/2021,"Food Trucks, Comfort Food, Southern, ",5.0,76,39.6913916,-104.987238,Restaurants
774,6092087000,4/6/2020,XAN CREATIVE,2952 Welton St.,80205,3/12/2021,Paid in Full,24,28480.0,Existing or more than 2 years old,CO-01,4.0,,,Corporation,,,2/11/2021,"Interior Design, Architects, ",4.5,11,39.74960713,-104.9766856,Professional Services
775,2290888602,3/13/2021,XAN CREATIVE,2952 Welton St,80205,11/9/2021,Paid in Full,60,32167.67,Existing or more than 2 years old,CO-01,4.0,,,Corporation,,,11/1/2021,"Interior Design, Architects, ",4.5,11,39.74960713,-104.9766856,Professional Services
776,7967517007,4/8/2020,ADVOCATE TAX WORLDWIDE,777 S Wadsworth Blvd Building 4 Suite 160,80226,6/12/2021,Paid in Full,24,35000.0,Existing or more than 2 years old,CO-07,6.0,White,Not Hispanic or Latino,Corporation,Female Owned,Non-Veteran,5/13/2021,"Tax Services, ",1.5,16,39.7043157,-105.0825938,Financial Services
777,4092457702,5/1/2020,PERFECT CUTS,2233 S MONACO PKWY SUITE 106,80222,4/10/2021,Paid in Full,24,34918.0,Existing or more than 2 years old,CO-01,5.0,,,Corporation,,,12/28/2020,"Hair Salons, ",4.0,29,39.67740081,-104.9142281,Hair Salon
778,4202678304,1/23/2021,PERFECT CUTS,2233 S Monaco Pkwy Ste 106,80222,12/16/2021,Paid in Full,60,34917.0,Existing or more than 2 years old,CO-01,5.0,,,Corporation,,,11/12/2021,"Hair Salons, ",4.0,29,39.67740081,-104.9142281,Hair Salon
779,1971207700,5/1/2020,SIDEKICK WEB STUDIO,1415 PARK AVE W,80205,4/23/2021,Paid in Full,24,34835.0,Existing or more than 2 years old,CO-01,20.0,,,Limited  Liability Company(LLC),,,3/22/2021,"Marketing, ",5.0,1,39.75683728,-104.9899082,Professional Services
780,6336537001,4/6/2020,HOMEBODY,2920 E 6TH AVE,80206,5/18/2021,Paid in Full,24,34800.0,Existing or more than 2 years old,CO-01,3.0,,,Limited  Liability Company(LLC),Female Owned,,4/19/2021,"Home Decor, Furniture Stores, Accessories, ",5.0,4,39.725305,-104.952558,Fashion
781,9972097103,4/15/2020,VITALITY HEALTH CENTER,2696 S COLORADO BLVD STE 230,80222,1/20/2021,Paid in Full,24,34800.0,Existing or more than 2 years old,CO-01,5.0,White,Not Hispanic or Latino,Corporation,Male Owned,Non-Veteran,10/20/2020,"Chiropractors, Weight Loss Centers, ",4.0,5,39.66872025,-104.9398193,Health
782,1576177410,5/4/2020,THAI CURRY CUISINE,990 W 6TH AVE,80204,6/5/2021,Paid in Full,24,34705.0,Existing or more than 2 years old,CO-01,6.0,,,Subchapter S Corporation,,,5/5/2021,"Thai, ",4.0,190,39.72564503,-104.9999863,Restaurants
783,1081358301,1/16/2021,5 STAR SALT CAVES,722 S Pearl St,80209,11/11/2021,Paid in Full,60,34100.0,Existing or more than 2 years old,CO-01,4.0,Asian,Hispanic or Latino,Subchapter S Corporation,Female Owned,Non-Veteran,10/8/2021,"Day Spas, Saunas, Massage Therapy, ",5.0,173,39.7034878,-104.9801648,Health
784,7008677308,4/30/2020,5 STAR SALT CAVES,722 S Pearl St,80209,5/1/2021,Paid in Full,24,41800.0,Existing or more than 2 years old,CO-01,5.0,Asian,Hispanic or Latino,Subchapter S Corporation,Female Owned,Non-Veteran,3/19/2021,"Day Spas, Saunas, Massage Therapy, ",5.0,173,39.7034878,-104.9801648,Health
785,3749267302,4/29/2020,PHO 63,7800 EAST HAMPDEN AVE,80231,10/20/2021,Paid in Full,24,33942.0,New Business or 2 years or less,CO-01,6.0,,,Limited  Liability Company(LLC),,,9/8/2021,"Vietnamese, ",4.0,106,39.6526683,-104.9000508,Restaurants
786,3110527100,4/11/2020,GREGORY R BEVANS DDS,6740 E HAMPDEN AVE #300,80224,5/18/2021,Paid in Full,24,33900.0,Existing or more than 2 years old,CO-01,4.0,,,Sole Proprietorship,,,4/15/2021,"Oral Surgeons, General Dentistry, Cosmetic Dentists, ",5.0,1,39.65265,-104.91059,Health
787,5963638302,1/26/2021,JOY HILL,1229 S Broadway,80210,9/28/2021,Paid in Full,60,33849.0,Existing or more than 2 years old,CO-01,16.0,,,Limited  Liability Company(LLC),Female Owned,,7/27/2021,"Bars, Pizza, ",4.5,102,39.694204,-104.987844,Restaurants
788,9223487410,5/19/2020,ROOST REALTY,2195 S Downing St,80210,1/20/2021,Paid in Full,60,33700.0,Existing or more than 2 years old,CO-01,2.0,,,Partnership,,,12/31/2020,"Real Estate Services, ",5.0,3,39.6768612,-104.973732,Real Estate
789,7290778302,1/28/2021,ROOST REALTY,2195 S Downing St,80210,3/15/2022,Paid in Full,60,31182.0,Existing or more than 2 years old,CO-01,2.0,,,Partnership,,,2/10/2022,"Real Estate Services, ",5.0,3,39.6768612,-104.973732,Real Estate
790,4117207302,4/29/2020,LIFE SPRINGS FAMILY CHIROPRACTIC,1355 SOUTH COLORADO BLVD,80222,5/12/2021,Paid in Full,24,33300.0,Existing or more than 2 years old,CO-01,3.0,,,Corporation,,,4/1/2021,"Chiropractors, ",3.5,10,39.6915512,-104.9411469,Health
791,3353278501,2/23/2021,LIFE SPRINGS FAMILY CHIROPRACTIC,1355 S Colorado Blvd Suit C303,80222,12/7/2021,Paid in Full,60,32973.77,Existing or more than 2 years old,CO-01,3.0,,,Corporation,,,11/16/2021,"Chiropractors, ",3.5,10,39.6915512,-104.9411469,Health
792,7087908407,2/11/2021,LADY JONES,4046 Alcott St,80211,1/22/2022,Paid in Full,60,33265.0,Existing or more than 2 years old,CO-01,6.0,White,Not Hispanic or Latino,Limited  Liability Company(LLC),Female Owned,Non-Veteran,12/14/2021,"Women's Clothing, Accessories, Shoe Stores, ",5.0,30,39.772004,-105.043923,Fashion
793,1203637708,5/1/2020,LADY JONES,4016 TENNYSON ST,80212,2/18/2021,Paid in Full,24,19250.0,Existing or more than 2 years old,CO-01,5.0,White,Not Hispanic or Latino,Limited  Liability Company(LLC),Female Owned,Non-Veteran,1/8/2021,"Women's Clothing, Accessories, Shoe Stores, ",5.0,30,39.772004,-105.043923,Fashion
794,2447328608,3/15/2021,SAFE RIDE 4 KIDS,303 S Broadway,80209,11/19/2021,Paid in Full,60,33174.0,Existing or more than 2 years old,CO-01,2.0,,Not Hispanic or Latino,Limited  Liability Company(LLC),Male Owned,Non-Veteran,10/27/2021,"Maternity Wear, Baby Gear & Furniture, ",5.0,2,39.710502,-104.9878896,Fashion
795,3989987806,5/27/2020,SAFE RIDE 4 KIDS,303 S BROADWAY STE 200-266,80209,6/10/2021,Paid in Full,24,17086.0,Existing or more than 2 years old,CO-01,2.0,,Not Hispanic or Latino,Limited  Liability Company(LLC),Male Owned,Non-Veteran,5/27/2021,"Maternity Wear, Baby Gear & Furniture, ",5.0,2,39.710502,-104.9878896,Fashion
796,5679577108,4/13/2020,ADVANTAGE INSURANCE SOLUTIONS,"4380 S Syracuse St, Ste 310",80237,8/12/2021,Paid in Full,24,33100.0,Existing or more than 2 years old,CO-01,4.0,,,Corporation,Male Owned,Non-Veteran,7/26/2021,"Home & Rental Insurance, Auto Insurance, Life Insurance, ",5.0,3,39.637387,-104.898772,Financial Services
797,6086978410,2/10/2021,MAXIMIZE LIFE CHIROPRACTIC,945 S Federal Blvd Ste B,80219,9/23/2021,Paid in Full,60,32877.0,Existing or more than 2 years old,CO-01,4.0,,,Subchapter S Corporation,,,8/31/2021,"Chiropractors, Sports Medicine, Nutritionists, ",4.5,8,39.6993968,-105.025582,Health
798,5111857302,4/30/2020,MAXIMIZE LIFE CHIROPRACTIC,945 S. Federal Blvd # B,80219,4/20/2021,Paid in Full,60,29300.0,Existing or more than 2 years old,CO-01,4.0,,,Subchapter S Corporation,,,3/30/2021,"Chiropractors, Sports Medicine, Nutritionists, ",4.5,8,39.6993968,-105.025582,Health
799,7488187105,4/14/2020,WONDERCRATE,1509 YORK ST unit 204,80206,6/12/2021,Paid in Full,24,32800.0,Existing or more than 2 years old,CO-01,3.0,,,Limited  Liability Company(LLC),,,5/10/2021,"Web Design, Graphic Design, ",5.0,1,39.7403134,-104.9600127,Professional Services
800,8049828400,2/12/2021,WONDERCRATE,1509 York St Unit 204,80206,8/10/2021,Paid in Full,60,32800.0,Existing or more than 2 years old,CO-01,3.0,,,Limited  Liability Company(LLC),,,7/16/2021,"Web Design, Graphic Design, ",5.0,1,39.7403134,-104.9600127,Professional Services
801,3381087308,4/29/2020,TRACHMAN LAW CENTER,8661 E 26th ST,80238,12/16/2020,Paid in Full,24,32740.0,,CO-01,3.0,,Not Hispanic or Latino,Limited  Liability Company(LLC),Female Owned,Non-Veteran,11/5/2020,"Divorce & Family Law, Wills, Trusts, & Probates, ",5.0,2,39.75156,-105.00219,Professional Services
802,2992338301,1/21/2021,TRACHMAN LAW CENTER,44 Cook St Ste 100,80206,7/14/2021,Paid in Full,60,30862.5,Existing or more than 2 years old,CO-01,4.0,,Not Hispanic or Latino,Limited  Liability Company(LLC),Female Owned,Non-Veteran,6/15/2021,"Divorce & Family Law, Wills, Trusts, & Probates, ",5.0,2,39.75156,-105.00219,Professional Services
803,8179897205,4/28/2020,LEVEL 3 FITNESS,6795 E TENNESSEE AVE STE 100,80224,3/9/2021,Paid in Full,24,32600.0,Existing or more than 2 years old,CO-01,5.0,,,Limited  Liability Company(LLC),,,2/4/2021,"Physical Therapy, Gyms, Trainers, ",5.0,18,39.699033,-104.9098379,Health
804,4681368410,2/6/2021,LEVEL 3 FITNESS,6795 E Tennessee Ave Ste 100,80224,2/5/2022,Paid in Full,60,29455.0,Existing or more than 2 years old,CO-01,4.0,,,Limited  Liability Company(LLC),,,1/6/2022,"Physical Therapy, Gyms, Trainers, ",5.0,18,39.699033,-104.9098379,Health
805,1816978704,3/27/2021,THE LION PROJECT,1415 Park Ave W,80205,8/19/2021,Paid in Full,60,32232.0,Existing or more than 2 years old,CO-01,5.0,,Hispanic or Latino,Corporation,Male Owned,Non-Veteran,7/2/2021,"Marketing, Community Service/Non-Profit, ",5.0,1,39.75679,-104.98985,Professional Services
806,7575357106,4/14/2020,THE LION PROJECT,1415 PARK AVE W,80205,2/20/2021,Paid in Full,24,30172.0,Existing or more than 2 years old,CO-01,2.0,,Hispanic or Latino,Corporation,Male Owned,Non-Veteran,1/25/2021,"Marketing, Community Service/Non-Profit, ",5.0,1,39.75679,-104.98985,Professional Services
807,5607147000,4/6/2020,REBOUND THERAPY AND WELLNESS CLINIC,8101 E Belleview Ave Suite 1,80237,6/12/2021,Paid in Full,24,32078.55,Existing or more than 2 years old,CO-01,3.0,White,Not Hispanic or Latino,Corporation,Male Owned,Non-Veteran,5/17/2021,"Physical Therapy, ",5.0,3,39.6256918,-104.8939098,Health
808,6480818504,3/3/2021,REBOUND THERAPY AND WELLNESS CLINIC,8101 E Belleview Ave Unit 1,80237,12/8/2021,Paid in Full,60,32000.0,Existing or more than 2 years old,CO-01,1.0,White,Not Hispanic or Latino,Corporation,Male Owned,Non-Veteran,11/17/2021,"Physical Therapy, ",5.0,3,39.6256918,-104.8939098,Health
809,4080277100,4/12/2020,MEDIA VISIONS,3570 E. 12th Avenue,80206,5/21/2021,Paid in Full,24,31990.0,,CO-01,2.0,,,Subchapter S Corporation,,,4/29/2021,"Marketing, ",5.0,1,39.73485184,-104.9453812,Professional Services
810,7003597309,4/30/2020,URBAN PEAKS REHAB,1490 N Lafayette St #104,80218,1/14/2021,Paid in Full,24,31902.15,,CO-01,4.0,,,Limited  Liability Company(LLC),,,12/22/2020,"Addiction Medicine, Psychologists, ",5.0,2,39.73971,-104.97039,Health
811,5079868300,1/25/2021,INDIA OVEN,2890 S Colorado Blvd,80222,10/20/2021,Paid in Full,60,31900.0,Existing or more than 2 years old,CO-01,8.0,Asian,Not Hispanic or Latino,Corporation,Female Owned,Non-Veteran,9/21/2021,"Indian, ",4.0,295,39.663635,-104.9405551,Restaurants
812,4252337309,4/29/2020,INDIA OVEN,2890 s Colorado blvd ste j,80222,11/20/2021,Paid in Full,24,22800.0,Existing or more than 2 years old,CO-01,8.0,Asian,Not Hispanic or Latino,Corporation,Female Owned,Non-Veteran,10/15/2021,"Indian, ",4.0,295,39.663635,-104.9405551,Restaurants
813,9291367400,5/20/2020,PHYSICAL THERAPY AND LIFETIME WELLNESS,1872 South Pearl St,80210,6/17/2021,Paid in Full,60,31400.0,Existing or more than 2 years old,CO-01,4.0,,,Limited  Liability Company(LLC),,,5/17/2021,"Physical Therapy, Orthotics, Massage Therapy, ",5.0,14,39.682903,-104.9802432,Health
814,6180408704,4/3/2021,PHYSICAL THERAPY AND LIFETIME WELLNESS,1872 S Pearl St,80210,9/23/2021,Paid in Full,60,30280.0,Existing or more than 2 years old,CO-01,2.0,,,Limited  Liability Company(LLC),,,9/1/2021,"Physical Therapy, Orthotics, Massage Therapy, ",5.0,14,39.682903,-104.9802432,Health
815,3000767700,5/1/2020,CAPITOL PREMIER DENTAL GROUP,3955 E EXPOSITION AVE STE 310,80209,2/18/2021,Paid in Full,24,31250.0,Existing or more than 2 years old,CO-01,3.0,,,Limited  Liability Company(LLC),,,1/7/2021,"General Dentistry, Periodontists, Orthodontists, ",4.0,16,39.70481,-104.9418,Health
816,8175537706,5/1/2020,KURT A METSGER,899 LOGAN ST N,80203,12/24/2020,Paid in Full,24,30832.0,Existing or more than 2 years old,CO-01,2.0,,,Sole Proprietorship,,,11/24/2020,"Divorce & Family Law, DUI Law, Criminal Defense Law, ",5.0,1,39.72998,-104.98271,Professional Services
817,4472917700,5/1/2020,EISENSTEIN LAW,1525 JOSEPHINE ST.,80206,4/10/2021,Paid in Full,24,30526.0,New Business or 2 years or less,CO-01,1.0,,,Limited  Liability Company(LLC),,,2/26/2021,"Personal Injury Law, ",5.0,4,39.72607244,-104.9832352,Professional Services
818,7958837203,4/28/2020,SOLID ARCHITECTURAL DESIGN,190 W Archer Pl,80223,7/17/2021,Paid in Full,24,30200.0,Existing or more than 2 years old,CO-01,2.0,,,Subchapter S Corporation,,,6/10/2021,"Architects, ",2.0,1,39.71550369,-104.9919891,Professional Services
819,3840168402,2/5/2021,STUDIO SALON,1135 Bannock St Ste 101,80204,8/21/2021,Paid in Full,60,30177.0,Existing or more than 2 years old,CO-01,6.0,,,Sole Proprietorship,,,7/6/2021,"Hair Salons, ",4.0,1,39.6126862,-105.0198441,Hair Salon
820,9015167109,4/15/2020,STUDIO SALON,1135 Bannock Street Ste 101,80204,3/17/2021,Paid in Full,24,30000.0,Existing or more than 2 years old,CO-01,5.0,,,Sole Proprietorship,,,1/26/2021,"Hair Salons, ",4.0,1,39.6126862,-105.0198441,Hair Salon
821,7534587207,4/28/2020,DENVER CENTER FOR ENDOCRINE SURGERY,4700 HALE PKWY SUITE 210,80220,2/10/2021,Paid in Full,24,30100.0,New Business or 2 years or less,CO-01,3.0,,,Limited  Liability Company(LLC),,,12/31/2020,"Endocrinologists, ",4.5,7,39.7324262,-104.9320409,Health
822,9282328404,2/16/2021,EL CHALATE,8119 E Colfax Ave,80220,,Exemption 4,60,30100.0,Existing or more than 2 years old,CO-01,9.0,,,Subchapter S Corporation,,,,"Mexican, Salvadoran, ",4.0,116,39.74036,-104.89352,Restaurants
823,3671367307,4/29/2020,ALL SEASONS CHIROPRACTIC CLINIC,8751 East Hampden Ave #C3,80231,1/21/2021,Paid in Full,24,30075.0,Existing or more than 2 years old,CO-01,2.0,,,Corporation,,,12/15/2020,"Chiropractors, ",5.0,6,39.65466402,-104.8863705,Health
824,3636127702,5/1/2020,CHIROPRACTIC SOLUTIONS,7505 East 35th Avenue,80238,8/10/2021,Paid in Full,24,30010.0,Existing or more than 2 years old,CO-01,3.0,,,Limited  Liability Company(LLC),,,7/9/2021,"Chiropractors, Acupuncture, Massage Therapy, ",4.5,16,39.76602,-104.90012,Health
825,7831028500,3/6/2021,CHIROPRACTIC SOLUTIONS,7505 E 35th Ave,80238,11/20/2021,Paid in Full,60,26412.0,Existing or more than 2 years old,CO-01,3.0,,,Limited  Liability Company(LLC),,,10/25/2021,"Chiropractors, Acupuncture, Massage Therapy, ",4.5,16,39.76602,-104.90012,Health
826,4141867704,5/1/2020,M W REYNOLDS,1616 STOUT STREET,80202,4/10/2021,Paid in Full,24,30010.0,Existing or more than 2 years old,CO-01,3.0,,,Corporation,,,3/29/2021,"Outdoor Gear, Men's Clothing, Fishing, ",3.5,8,39.74597,-104.99238,Fashion
827,2369197102,4/10/2020,DEVANA SALON,4399 E MISSISSIPPI AVE,80246,5/18/2021,Paid in Full,24,30000.0,Existing or more than 2 years old,CO-01,2.0,,,Sole Proprietorship,,,4/15/2021,"Hair Salons, ",4.5,21,39.696779,-104.936741,Hair Salon
828,2388798303,1/20/2021,DEVANA SALON,4399 E Mississippi Ave,80246,8/11/2021,Paid in Full,60,30000.0,Existing or more than 2 years old,CO-01,3.0,,,Sole Proprietorship,,,8/6/2021,"Hair Salons, ",4.5,21,39.696779,-104.936741,Hair Salon
829,9123877303,5/1/2020,TEA STREET,4090 E Mississippi Ave,80246,3/11/2021,Paid in Full,24,29995.0,New Business or 2 years or less,CO-01,15.0,Asian,Not Hispanic or Latino,Limited  Liability Company(LLC),Male Owned,Non-Veteran,1/8/2021,"Tea Rooms, Bubble Tea, Taiwanese, ",4.5,242,39.69653503,-104.939725,Restaurants
830,2280398604,3/13/2021,TEA STREET,4090 E Mississippi Ave,80246,12/17/2021,Paid in Full,60,22750.0,Existing or more than 2 years old,CO-01,8.0,Asian,Not Hispanic or Latino,Limited  Liability Company(LLC),Male Owned,Non-Veteran,11/26/2021,"Tea Rooms, Bubble Tea, Taiwanese, ",4.5,242,39.69653503,-104.939725,Restaurants
831,8301277408,5/18/2020,ROCKY YAMA SUSHI,801 Santa Fe Dr,80204,3/5/2021,Paid in Full,24,29700.0,New Business or 2 years or less,CO-01,12.0,,,Limited  Liability Company(LLC),,,3/2/2021,"Japanese, Sushi Bars, ",4.5,171,39.729266,-104.998864,Restaurants
832,5470007209,4/27/2020,NOSTALGIC HOMES,3737 W 32ND AVE,80211,6/24/2021,Paid in Full,24,29657.0,Existing or more than 2 years old,CO-01,2.0,,,Partnership,Female Owned,Non-Veteran,5/6/2021,"Real Estate Services, ",4.5,40,39.76236,-105.03674,Real Estate
833,8994197301,5/1/2020,EYEDEA WORX,290 W 12TH AVE 605,80204,11/19/2021,Paid in Full,24,29609.0,Existing or more than 2 years old,CO-01,2.0,,,Corporation,Male Owned,Non-Veteran,10/6/2021,"Printing Services, Graphic Design, ",5.0,1,39.73494,-104.991338,Professional Services
